gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ib;costat;ggroup;gind;gsector;sic
179974;31/12/2012;2012;FS;C;D;STD;HCI;HCI GROUP INC;USD;338.2880;30.1570;A;4030;403010;40;6331
179974;31/12/2012;2012;INDL;C;D;STD;HCI;HCI GROUP INC;USD;338.2880;30.1570;A;4030;403010;40;6331
179974;31/12/2013;2013;FS;C;D;STD;HCI;HCI GROUP INC;USD;526.3160;65.5620;A;4030;403010;40;6331
179974;31/12/2013;2013;INDL;C;D;STD;HCI;HCI GROUP INC;USD;526.3160;65.5620;A;4030;403010;40;6331
179974;31/12/2014;2014;FS;C;D;STD;HCI;HCI GROUP INC;USD;602.2100;62.6640;A;4030;403010;40;6331
179974;31/12/2014;2014;INDL;C;D;STD;HCI;HCI GROUP INC;USD;602.2100;62.6640;A;4030;403010;40;6331
179974;31/12/2015;2015;FS;C;D;STD;HCI;HCI GROUP INC;USD;636.9860;65.8610;A;4030;403010;40;6331
179974;31/12/2015;2015;INDL;C;D;STD;HCI;HCI GROUP INC;USD;636.9860;65.8610;A;4030;403010;40;6331
179974;31/12/2016;2016;FS;C;D;STD;HCI;HCI GROUP INC;USD;670.0640;29.0210;A;4030;403010;40;6331
179974;31/12/2016;2016;INDL;C;D;STD;HCI;HCI GROUP INC;USD;670.0640;29.0210;A;4030;403010;40;6331
179974;31/12/2017;2017;FS;C;D;STD;HCI;HCI GROUP INC;USD;842.2640;-6.8930;A;4030;403010;40;6331
179974;31/12/2017;2017;INDL;C;D;STD;HCI;HCI GROUP INC;USD;842.2640;-6.8930;A;4030;403010;40;6331
179974;31/12/2018;2018;FS;C;D;STD;HCI;HCI GROUP INC;USD;832.8630;17.7250;A;4030;403010;40;6331
179974;31/12/2018;2018;INDL;C;D;STD;HCI;HCI GROUP INC;USD;832.8630;17.7250;A;4030;403010;40;6331
179974;31/12/2019;2019;FS;C;D;STD;HCI;HCI GROUP INC;USD;802.6090;26.5760;A;4030;403010;40;6331
179974;31/12/2019;2019;INDL;C;D;STD;HCI;HCI GROUP INC;USD;802.6090;26.5760;A;4030;403010;40;6331
179974;31/12/2020;2020;FS;C;D;STD;HCI;HCI GROUP INC;USD;941.3130;27.5800;A;4030;403010;40;6331
179974;31/12/2020;2020;INDL;C;D;STD;HCI;HCI GROUP INC;USD;941.3130;27.5800;A;4030;403010;40;6331
179974;31/12/2021;2021;FS;C;D;STD;HCI;HCI GROUP INC;USD;1176.8570;1.8560;A;4030;403010;40;6331
179974;31/12/2021;2021;INDL;C;D;STD;HCI;HCI GROUP INC;USD;1176.8570;1.8560;A;4030;403010;40;6331
180423;31/12/2006;2006;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;1261.0450;8.6930;A;4020;402020;40;6163
180423;31/12/2007;2007;FS;C;D;STD;TREE;LENDINGTREE INC;USD;443.5870;-550.4020;A;4020;402020;40;6163
180423;31/12/2007;2007;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;443.5870;-550.4020;A;4020;402020;40;6163
180423;31/12/2008;2008;FS;C;D;STD;TREE;LENDINGTREE INC;USD;284.0830;-202.2760;A;4020;402020;40;6163
180423;31/12/2008;2008;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;284.0830;-202.2760;A;4020;402020;40;6163
180423;31/12/2009;2009;FS;C;D;STD;TREE;LENDINGTREE INC;USD;291.8320;-24.4740;A;4020;402020;40;6163
180423;31/12/2009;2009;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;291.8320;-24.4740;A;4020;402020;40;6163
180423;31/12/2010;2010;FS;C;D;STD;TREE;LENDINGTREE INC;USD;282.8020;-17.5850;A;4020;402020;40;6163
180423;31/12/2010;2010;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;282.8020;-17.5850;A;4020;402020;40;6163
180423;31/12/2011;2011;FS;C;D;STD;TREE;LENDINGTREE INC;USD;331.3400;-49.7100;A;4020;402020;40;6163
180423;31/12/2011;2011;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;331.3400;-49.7100;A;4020;402020;40;6163
180423;31/12/2012;2012;FS;C;D;STD;TREE;LENDINGTREE INC;USD;143.1710;-2.2490;A;4020;402020;40;6163
180423;31/12/2012;2012;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;143.1710;-2.2490;A;4020;402020;40;6163
180423;31/12/2013;2013;FS;C;D;STD;TREE;LENDINGTREE INC;USD;152.6440;-0.6730;A;4020;402020;40;6163
180423;31/12/2013;2013;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;152.6440;-0.6730;A;4020;402020;40;6163
180423;31/12/2014;2014;FS;C;D;STD;TREE;LENDINGTREE INC;USD;139.8910;-0.4870;A;4020;402020;40;6163
180423;31/12/2014;2014;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;139.8910;-0.4870;A;4020;402020;40;6163
180423;31/12/2015;2015;FS;C;D;STD;TREE;LENDINGTREE INC;USD;295.7810;51.3160;A;4020;402020;40;6163
180423;31/12/2015;2015;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;295.7810;51.3160;A;4020;402020;40;6163
180423;31/12/2016;2016;FS;C;D;STD;TREE;LENDINGTREE INC;USD;323.4270;31.2080;A;4020;402020;40;6163
180423;31/12/2016;2016;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;323.4270;31.2080;A;4020;402020;40;6163
180423;31/12/2017;2017;FS;C;D;STD;TREE;LENDINGTREE INC;USD;693.4590;19.4180;A;4020;402020;40;6163
180423;31/12/2017;2017;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;693.4590;19.4180;A;4020;402020;40;6163
180423;31/12/2018;2018;FS;C;D;STD;TREE;LENDINGTREE INC;USD;896.1150;109.3190;A;4020;402020;40;6163
180423;31/12/2018;2018;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;896.1150;109.3190;A;4020;402020;40;6163
180423;31/12/2019;2019;FS;C;D;STD;TREE;LENDINGTREE INC;USD;947.9690;39.4600;A;4020;402020;40;6163
180423;31/12/2019;2019;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;947.9690;39.4600;A;4020;402020;40;6163
180423;31/12/2020;2020;FS;C;D;STD;TREE;LENDINGTREE INC;USD;1188.9900;-22.5660;A;4020;402020;40;6163
180423;31/12/2020;2020;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;1188.9900;-22.5660;A;4020;402020;40;6163
180423;31/12/2021;2021;FS;C;D;STD;TREE;LENDINGTREE INC;USD;1299.3560;73.1380;A;4020;402020;40;6163
180423;31/12/2021;2021;INDL;C;D;STD;TREE;LENDINGTREE INC;USD;1299.3560;73.1380;A;4020;402020;40;6163
183377;31/12/2007;2007;INDL;C;D;STD;FTNT;FORTINET INC;USD;145.1920;-21.8420;A;4510;451030;45;3577
183377;31/12/2008;2008;INDL;C;D;STD;FTNT;FORTINET INC;USD;199.1050;7.3630;A;4510;451030;45;3577
183377;31/12/2009;2009;INDL;C;D;STD;FTNT;FORTINET INC;USD;387.2130;60.1790;A;4510;451030;45;3577
183377;31/12/2010;2010;INDL;C;D;STD;FTNT;FORTINET INC;USD;545.4220;41.2450;A;4510;451030;45;3577
183377;31/12/2011;2011;INDL;C;D;STD;FTNT;FORTINET INC;USD;734.7470;62.4920;A;4510;451030;45;3577
183377;31/12/2012;2012;INDL;C;D;STD;FTNT;FORTINET INC;USD;975.4970;66.8360;A;4510;451030;45;3577
183377;31/12/2013;2013;INDL;C;D;STD;FTNT;FORTINET INC;USD;1168.4640;44.2730;A;4510;451030;45;3577
183377;31/12/2014;2014;INDL;C;D;STD;FTNT;FORTINET INC;USD;1424.7740;25.3430;A;4510;451030;45;3577
183377;31/12/2015;2015;INDL;C;D;STD;FTNT;FORTINET INC;USD;1790.5100;7.9870;A;4510;451030;45;3577
183377;31/12/2016;2016;INDL;C;D;STD;FTNT;FORTINET INC;USD;2139.9410;32.1870;A;4510;451030;45;3577
183377;31/12/2017;2017;INDL;C;D;STD;FTNT;FORTINET INC;USD;2257.9160;31.3990;A;4510;451030;45;3577
183377;31/12/2018;2018;INDL;C;D;STD;FTNT;FORTINET INC;USD;3078.0000;332.2000;A;4510;451030;45;3577
183377;31/12/2019;2019;INDL;C;D;STD;FTNT;FORTINET INC;USD;3885.5000;326.5000;A;4510;451030;45;3577
183377;31/12/2020;2020;INDL;C;D;STD;FTNT;FORTINET INC;USD;4044.5000;488.5000;A;4510;451030;45;3577
183377;31/12/2021;2021;INDL;C;D;STD;FTNT;FORTINET INC;USD;5919.1000;606.8000;A;4510;451030;45;3577
184256;31/12/2007;2007;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;135.9080;-52.7520;A;3520;352010;35;2834
184256;31/12/2008;2008;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;140.7230;-53.8740;A;3520;352010;35;2834
184256;31/12/2009;2009;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;162.4510;-71.1850;A;3520;352010;35;2834
184256;31/12/2010;2010;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;301.3650;-56.4110;A;3520;352010;35;2834
184256;31/12/2011;2011;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;208.9770;-64.8520;A;3520;352010;35;2834
184256;31/12/2012;2012;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;229.9070;-72.6240;A;3520;352010;35;2834
184256;31/12/2013;2013;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;278.9620;-272.8120;A;3520;352010;35;2834
184256;31/12/2014;2014;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;333.5130;-189.6180;A;3520;352010;35;2834
184256;31/12/2015;2015;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;619.1210;-142.6690;A;3520;352010;35;2834
184256;31/12/2016;2016;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;709.8210;-81.7080;A;3520;352010;35;2834
184256;31/12/2017;2017;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;605.6740;-116.9370;A;3520;352010;35;2834
184256;31/12/2018;2018;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;332.0500;-282.3680;A;3520;352010;35;2834
184256;31/12/2019;2019;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;402.7480;58.9430;A;3520;352010;35;2834
184256;31/12/2020;2020;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;559.2380;106.1760;A;3520;352010;35;2834
184256;31/12/2021;2021;INDL;C;D;STD;IRWD;IRONWOOD PHARMACEUTICALS INC;USD;1126.9270;528.4480;A;3520;352010;35;2834
184392;31/07/2008;2008;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;97.2460;17.3350;A;4020;402020;40;7389
184392;31/07/2009;2009;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;123.2690;37.1630;A;4020;402020;40;7389
184392;31/12/2010;2010;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;285.7580;42.2320;A;4020;402020;40;7389
184392;31/12/2011;2011;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;425.8590;52.0830;A;4020;402020;40;7389
184392;31/12/2012;2012;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;725.7280;47.2190;A;4020;402020;40;7389
184392;31/12/2013;2013;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;875.4740;34.0400;A;4020;402020;40;7389
184392;31/12/2014;2014;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;1623.6400;42.6930;A;4020;402020;40;7389
184392;31/12/2015;2015;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;1691.4480;38.4150;A;4020;402020;40;7389
184392;31/12/2016;2016;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;1740.3440;41.6000;A;4020;402020;40;7389
184392;31/12/2017;2017;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;2197.5310;85.8870;A;4020;402020;40;7389
184392;31/12/2018;2018;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;2287.1180;118.7030;A;4020;402020;40;7389
184392;31/12/2019;2019;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;2460.5900;99.8970;A;4020;402020;40;7389
184392;31/12/2020;2020;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;4115.2670;23.1310;A;4020;402020;40;7389
184392;31/12/2021;2021;INDL;C;D;STD;GDOT;GREEN DOT CORP;USD;4725.4770;47.4800;A;4020;402020;40;7389
184551;31/12/2008;2008;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;16.7230;-1.9140;A;4530;453010;45;3674
184551;31/12/2009;2009;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;35.7730;4.3290;A;4530;453010;45;3674
184551;31/12/2010;2010;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;118.9180;10.1140;A;4530;453010;45;3674
184551;31/12/2011;2011;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;112.3760;-22.0240;A;4530;453010;45;3674
184551;31/12/2012;2012;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;110.5970;-13.2520;A;4530;453010;45;3674
184551;31/12/2013;2013;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;124.9290;-12.7330;A;4530;453010;45;3674
184551;31/12/2014;2014;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;135.7110;-7.0410;A;4530;453010;45;3674
184551;31/12/2015;2015;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;334.5050;-42.3310;A;4530;453010;45;3674
184551;31/12/2016;2016;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;422.6520;61.2920;A;4530;453010;45;3674
184551;31/12/2017;2017;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;824.8620;-9.1870;A;4530;453010;45;3674
184551;31/12/2018;2018;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;738.8310;-26.1990;A;4530;453010;45;3674
184551;31/12/2019;2019;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;705.7910;-19.8980;A;4530;453010;45;3674
184551;31/12/2020;2020;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;1022.4420;-98.5930;A;4530;453010;45;3674
184551;31/12/2021;2021;INDL;C;D;STD;MXL;MAXLINEAR INC;USD;1050.3840;41.9690;A;4530;453010;45;3674
184576;31/12/2008;2008;INDL;C;D;STD;ENV;ENVESTNET INC;USD;72.2510;5.2550;A;4510;451030;45;6282
184576;31/12/2009;2009;INDL;C;D;STD;ENV;ENVESTNET INC;USD;75.0580;-0.8720;A;4510;451030;45;6282
184576;31/12/2010;2010;INDL;C;D;STD;ENV;ENVESTNET INC;USD;141.8680;-0.6260;A;4510;451030;45;6282
184576;31/12/2011;2011;INDL;C;D;STD;ENV;ENVESTNET INC;USD;137.7020;7.6050;A;4510;451030;45;6282
184576;31/12/2012;2012;INDL;C;D;STD;ENV;ENVESTNET INC;USD;162.3990;0.4650;A;4510;451030;45;6282
184576;31/12/2013;2013;INDL;C;D;STD;ENV;ENVESTNET INC;USD;221.2420;3.6600;A;4510;451030;45;6282
184576;31/12/2014;2014;INDL;C;D;STD;ENV;ENVESTNET INC;USD;439.3580;14.1740;A;4510;451030;45;6282
184576;31/12/2015;2015;INDL;C;D;STD;ENV;ENVESTNET INC;USD;885.5650;4.4360;A;4510;451030;45;6282
184576;31/12/2016;2016;INDL;C;D;STD;ENV;ENVESTNET INC;USD;872.4010;-55.5670;A;4510;451030;45;6282
184576;31/12/2017;2017;INDL;C;D;STD;ENV;ENVESTNET INC;USD;862.0520;-3.2800;A;4510;451030;45;6282
184576;31/12/2018;2018;INDL;C;D;STD;ENV;ENVESTNET INC;USD;1313.7470;5.7550;A;4510;451030;45;6282
184576;31/12/2019;2019;INDL;C;D;STD;ENV;ENVESTNET INC;USD;1801.8840;-16.7820;A;4510;451030;45;6282
184576;31/12/2020;2020;INDL;C;D;STD;ENV;ENVESTNET INC;USD;2144.2900;-3.1100;A;4510;451030;45;6282
184576;31/12/2021;2021;INDL;C;D;STD;ENV;ENVESTNET INC;USD;2241.1820;13.2960;A;4510;451030;45;6282
184604;30/06/2009;2009;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;160.3650;-0.5420;A;4530;453010;45;3674
184604;30/06/2010;2010;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;258.1670;37.5910;A;4530;453010;45;3674
184604;30/06/2011;2011;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;347.4380;37.8270;A;4530;453010;45;3674
184604;30/06/2012;2012;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;366.1570;12.9170;A;4530;453010;45;3674
184604;30/06/2013;2013;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;356.3210;-5.5750;A;4530;453010;45;3674
184604;30/06/2014;2014;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;364.3480;-3.3080;A;4530;453010;45;3674
184604;30/06/2015;2015;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;348.6170;-7.9350;A;4530;453010;45;3674
184604;30/06/2016;2016;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;318.5050;-2.9280;A;4530;453010;45;3674
184604;30/06/2017;2017;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;398.4080;13.8290;A;4530;453010;45;3674
184604;30/06/2018;2018;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;667.0490;14.2630;A;4530;453010;45;3674
184604;30/06/2019;2019;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;739.3940;1.8610;A;4530;453010;45;3674
184604;30/06/2020;2020;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;792.9390;-6.5960;A;4530;453010;45;3674
184604;30/06/2021;2021;INDL;C;D;STD;AOSL;ALPHA AND OMEGA SEMICONDUCTO;USD;918.5730;58.1160;A;4530;453010;45;3674
184996;31/12/2008;2008;INDL;C;D;STD;TSLA;TESLA INC;USD;51.6990;-82.7820;A;2510;251020;25;3711
184996;31/12/2009;2009;INDL;C;D;STD;TSLA;TESLA INC;USD;130.4240;-55.7400;A;2510;251020;25;3711
184996;31/12/2010;2010;INDL;C;D;STD;TSLA;TESLA INC;USD;386.0820;-154.3280;A;2510;251020;25;3711
184996;31/12/2011;2011;INDL;C;D;STD;TSLA;TESLA INC;USD;713.4480;-254.4110;A;2510;251020;25;3711
184996;31/12/2012;2012;INDL;C;D;STD;TSLA;TESLA INC;USD;1114.1900;-396.2130;A;2510;251020;25;3711
184996;31/12/2013;2013;INDL;C;D;STD;TSLA;TESLA INC;USD;2416.9300;-74.0140;A;2510;251020;25;3711
184996;31/12/2014;2014;INDL;C;D;STD;TSLA;TESLA INC;USD;5849.2510;-294.0400;A;2510;251020;25;3711
184996;31/12/2015;2015;INDL;C;D;STD;TSLA;TESLA INC;USD;8092.4600;-888.6630;A;2510;251020;25;3711
184996;31/12/2016;2016;INDL;C;D;STD;TSLA;TESLA INC;USD;22664.0760;-674.9140;A;2510;251020;25;3711
184996;31/12/2017;2017;INDL;C;D;STD;TSLA;TESLA INC;USD;28655.3720;-1961.4000;A;2510;251020;25;3711
184996;31/12/2018;2018;INDL;C;D;STD;TSLA;TESLA INC;USD;29739.6140;-976.0910;A;2510;251020;25;3711
184996;31/12/2019;2019;INDL;C;D;STD;TSLA;TESLA INC;USD;34309.0000;-862.0000;A;2510;251020;25;3711
184996;31/12/2020;2020;INDL;C;D;STD;TSLA;TESLA INC;USD;52148.0000;721.0000;A;2510;251020;25;3711
184996;31/12/2021;2021;INDL;C;D;STD;TSLA;TESLA INC;USD;62131.0000;5519.0000;A;2510;251020;25;3711
185549;31/12/2008;2008;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;971.1180;-7.5710;A;6010;601010;60;6798
185549;31/12/2009;2009;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;938.9910;6.4440;A;6010;601010;60;6798
185549;31/12/2009;2009;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;938.9910;6.4440;A;6010;601010;60;6798
185549;31/12/2010;2010;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1117.3570;4.3790;A;6010;601010;60;6798
185549;31/12/2010;2010;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1117.3570;4.3790;A;6010;601010;60;6798
185549;31/12/2011;2011;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1709.2810;-0.5380;A;6010;601010;60;6798
185549;31/12/2011;2011;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1709.2810;-0.5380;A;6010;601010;60;6798
185549;31/12/2012;2012;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1827.5870;9.1810;A;6010;601010;60;6798
185549;31/12/2012;2012;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1827.5870;9.7100;A;6010;601010;60;6798
185549;31/12/2013;2013;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1832.4430;15.2200;A;6010;601010;60;6798
185549;31/12/2013;2013;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1832.4430;15.7560;A;6010;601010;60;6798
185549;31/12/2014;2014;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1941.7620;21.7560;A;6010;601010;60;6798
185549;31/12/2014;2014;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1941.7620;22.1300;A;6010;601010;60;6798
185549;31/12/2015;2015;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1978.4190;38.5090;A;6010;601010;60;6798
185549;31/12/2015;2015;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1978.4190;38.6770;A;6010;601010;60;6798
185549;31/12/2016;2016;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1986.9330;32.5850;A;6010;601010;60;6798
185549;31/12/2016;2016;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;1986.9330;32.7740;A;6010;601010;60;6798
185549;31/12/2017;2017;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2259.8640;29.0770;A;6010;601010;60;6798
185549;31/12/2017;2017;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2259.8640;29.3180;A;6010;601010;60;6798
185549;31/12/2018;2018;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2198.2500;19.6860;A;6010;601010;60;6798
185549;31/12/2018;2018;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2198.2500;19.9970;A;6010;601010;60;6798
185549;31/12/2019;2019;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2790.3330;45.7180;A;6010;601010;60;6798
185549;31/12/2019;2019;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2790.3330;46.0990;A;6010;601010;60;6798
185549;31/12/2020;2020;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2817.3090;28.0430;A;6010;601010;60;6798
185549;31/12/2020;2020;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;2817.3090;28.0430;A;6010;601010;60;6798
185549;31/12/2021;2021;FS;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;3017.9270;28.9400;A;6010;601010;60;6798
185549;31/12/2021;2021;INDL;C;D;STD;AAT;AMERICAN ASSETS TRUST INC;USD;3017.9270;28.9400;A;6010;601010;60;6798
185824;31/12/2009;2009;FS;C;D;STD;BKU;BANKUNITED INC;USD;11129.9610;;A;4010;401010;40;6020
185824;31/12/2009;2009;INDL;C;D;STD;BKU;BANKUNITED INC;USD;11129.9610;;A;4010;401010;40;6020
185824;31/12/2010;2010;FS;C;D;STD;BKU;BANKUNITED INC;USD;10869.5600;184.7350;A;4010;401010;40;6020
185824;31/12/2010;2010;INDL;C;D;STD;BKU;BANKUNITED INC;USD;10869.5600;184.7350;A;4010;401010;40;6020
185824;31/12/2011;2011;FS;C;D;STD;BKU;BANKUNITED INC;USD;11322.0380;63.1680;A;4010;401010;40;6020
185824;31/12/2011;2011;INDL;C;D;STD;BKU;BANKUNITED INC;USD;11322.0380;63.1680;A;4010;401010;40;6020
185824;31/12/2012;2012;FS;C;D;STD;BKU;BANKUNITED INC;USD;12375.9530;211.2600;A;4010;401010;40;6020
185824;31/12/2012;2012;INDL;C;D;STD;BKU;BANKUNITED INC;USD;12375.9530;211.2600;A;4010;401010;40;6020
185824;31/12/2013;2013;FS;C;D;STD;BKU;BANKUNITED INC;USD;15046.6490;208.9360;A;4010;401010;40;6020
185824;31/12/2013;2013;INDL;C;D;STD;BKU;BANKUNITED INC;USD;15046.6490;208.9360;A;4010;401010;40;6020
185824;31/12/2014;2014;FS;C;D;STD;BKU;BANKUNITED INC;USD;19210.5290;204.2150;A;4010;401010;40;6020
185824;31/12/2014;2014;INDL;C;D;STD;BKU;BANKUNITED INC;USD;19210.5290;204.2150;A;4010;401010;40;6020
185824;31/12/2015;2015;FS;C;D;STD;BKU;BANKUNITED INC;USD;23883.4670;251.6600;A;4010;401010;40;6020
185824;31/12/2015;2015;INDL;C;D;STD;BKU;BANKUNITED INC;USD;23883.4670;251.6600;A;4010;401010;40;6020
185824;31/12/2016;2016;FS;C;D;STD;BKU;BANKUNITED INC;USD;27880.1510;225.7410;A;4010;401010;40;6020
185824;31/12/2016;2016;INDL;C;D;STD;BKU;BANKUNITED INC;USD;27880.1510;225.7410;A;4010;401010;40;6020
185824;31/12/2017;2017;FS;C;D;STD;BKU;BANKUNITED INC;USD;30346.9860;614.2730;A;4010;401010;40;6020
185824;31/12/2017;2017;INDL;C;D;STD;BKU;BANKUNITED INC;USD;30346.9860;614.2730;A;4010;401010;40;6020
185824;31/12/2018;2018;FS;C;D;STD;BKU;BANKUNITED INC;USD;32164.3260;324.8660;A;4010;401010;40;6020
185824;31/12/2018;2018;INDL;C;D;STD;BKU;BANKUNITED INC;USD;32164.3260;324.8660;A;4010;401010;40;6020
185824;31/12/2019;2019;FS;C;D;STD;BKU;BANKUNITED INC;USD;32871.2930;313.0980;A;4010;401010;40;6020
185824;31/12/2019;2019;INDL;C;D;STD;BKU;BANKUNITED INC;USD;32871.2930;313.0980;A;4010;401010;40;6020
185824;31/12/2020;2020;FS;C;D;STD;BKU;BANKUNITED INC;USD;35010.4930;197.8530;A;4010;401010;40;6020
185824;31/12/2020;2020;INDL;C;D;STD;BKU;BANKUNITED INC;USD;35010.4930;197.8530;A;4010;401010;40;6020
185824;31/12/2021;2021;FS;C;D;STD;BKU;BANKUNITED INC;USD;35815.3960;414.9840;A;4010;401010;40;6020
185824;31/12/2021;2021;INDL;C;D;STD;BKU;BANKUNITED INC;USD;35815.3960;414.9840;A;4010;401010;40;6020
186159;31/12/2011;2011;INDL;C;D;STD;SUPN;SUPERNUS PHARMACEUTICALS INC;USD;53.7300;-23.2250;A;3520;352020;35;2834
186159;31/12/2012;2012;INDL;C;D;STD;SUPN;SUPERNUS PHARMACEUTICALS INC;USD;93.9890;-46.2840;A;3520;352020;35;2834
186159;31/12/2013;2013;INDL;C;D;STD;SUPN;SUPERNUS PHARMACEUTICALS INC;USD;110.9950;-92.2730;A;3520;352020;35;2834
