gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ceq;ib;costat;ggroup;gind;gsector;sic
63781;31/12/2003;2003;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;4747.3980;349.8370;38.1180;A;4010;401010;40;6020
63781;31/12/2003;2003;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;4747.3980;349.8370;38.1180;A;4010;401010;40;6020
63781;31/12/2004;2004;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;6419.0480;473.9120;51.3340;A;4010;401010;40;6020
63781;31/12/2004;2004;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;6419.0480;473.9120;51.3340;A;4010;401010;40;6020
63781;31/12/2005;2005;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;8177.0420;627.9110;67.0160;A;4010;401010;40;6020
63781;31/12/2005;2005;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;8177.0420;627.9110;67.0160;A;4010;401010;40;6020
63781;31/12/2006;2006;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;9571.8520;773.3460;66.4930;A;4010;401010;40;6020
63781;31/12/2006;2006;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;9571.8520;773.3460;66.4930;A;4010;401010;40;6020
63781;31/12/2007;2007;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;9368.8590;739.5550;55.6530;A;4010;401010;40;6020
63781;31/12/2007;2007;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;9368.8590;739.5550;55.6530;A;4010;401010;40;6020
63781;31/12/2008;2008;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;10658.3260;784.6990;20.4880;A;4010;401010;40;6020
63781;31/12/2008;2008;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;10658.3260;784.6990;20.4880;A;4010;401010;40;6020
63781;31/12/2009;2009;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;12215.6200;853.8150;73.0690;A;4010;401010;40;6020
63781;31/12/2009;2009;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;12215.6200;853.8150;73.0690;A;4010;401010;40;6020
63781;31/12/2010;2010;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;13980.1560;1386.9090;63.3290;A;4010;401010;40;6020
63781;31/12/2010;2010;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;13980.1560;1386.9090;63.3290;A;4010;401010;40;6020
63781;31/12/2011;2011;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;15893.8080;1493.7650;77.5750;A;4010;401010;40;6020
63781;31/12/2011;2011;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;15893.8080;1493.7650;77.5750;A;4010;401010;40;6020
63781;31/12/2012;2012;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;17519.6130;1628.2990;111.1960;A;4010;401010;40;6020
63781;31/12/2012;2012;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;17519.6130;1628.2990;111.1960;A;4010;401010;40;6020
63781;31/12/2013;2013;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;18097.7830;1774.1120;137.2100;A;4010;401010;40;6020
63781;31/12/2013;2013;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;18097.7830;1774.1120;137.2100;A;4010;401010;40;6020
63781;31/12/2014;2014;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;20010.7270;1943.3550;151.3980;A;4010;401010;40;6020
63781;31/12/2014;2014;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;20010.7270;1943.3550;151.3980;A;4010;401010;40;6020
63781;31/12/2015;2015;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;22917.1660;2100.9870;156.7490;A;4010;401010;40;6020
63781;31/12/2015;2015;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;22917.1660;2100.9870;156.7490;A;4010;401010;40;6020
63781;31/12/2016;2016;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;25668.5530;2444.3600;206.8750;A;4010;401010;40;6020
63781;31/12/2016;2016;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;25668.5530;2444.3600;206.8750;A;4010;401010;40;6020
63781;31/12/2017;2017;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;27915.9700;2851.9390;257.6820;A;4010;401010;40;6020
63781;31/12/2017;2017;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;27915.9700;2851.9390;257.6820;A;4010;401010;40;6020
63781;31/12/2018;2018;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;31244.8490;3142.5700;343.1660;A;4010;401010;40;6020
63781;31/12/2018;2018;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;31244.8490;3142.5700;343.1660;A;4010;401010;40;6020
63781;31/12/2019;2019;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;36620.5830;3566.2500;355.6970;A;4010;401010;40;6020
63781;31/12/2019;2019;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;36620.5830;3566.2500;355.6970;A;4010;401010;40;6020
63781;31/12/2020;2020;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;45080.7680;3703.4950;292.9900;A;4010;401010;40;6020
63781;31/12/2020;2020;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;45080.7680;3703.4950;292.9900;A;4010;401010;40;6020
63781;31/12/2021;2021;FS;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;50142.1430;4086.1880;466.1510;A;4010;401010;40;6020
63781;31/12/2021;2021;INDL;C;D;STD;WTFC;WINTRUST FINANCIAL CORP;USD;50142.1430;4086.1880;466.1510;A;4010;401010;40;6020
64030;31/12/1995;1995;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;320.6790;62.9720;-19.8880;A;1510;151040;15;3312
64030;31/12/1996;1996;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;522.2910;264.5660;-2.5590;A;1510;151040;15;3312
64030;31/12/1997;1997;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;640.8820;337.5950;51.5580;A;1510;151040;15;3312
64030;31/12/1998;1998;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;907.4700;351.0650;31.6840;A;1510;151040;15;3312
64030;31/12/1999;1999;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;991.5560;391.3700;39.4300;A;1510;151040;15;3312
64030;31/12/2000;2000;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;1067.0740;418.7840;53.7950;A;1510;151040;15;3312
64030;31/12/2001;2001;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;1180.0980;418.5750;3.1440;A;1510;151040;15;3312
64030;31/12/2002;2002;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;1275.6960;521.6600;81.3360;A;1510;151040;15;3312
64030;31/12/2003;2003;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;1448.4390;587.2330;47.1480;A;1510;151040;15;3312
64030;31/12/2004;2004;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;1733.6190;847.1220;295.3140;A;1510;151040;15;3312
64030;31/12/2005;2005;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;1757.6870;879.8680;221.7850;A;1510;151040;15;3312
64030;31/12/2006;2006;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;2247.0170;1231.1080;396.7070;A;1510;151040;15;3312
64030;31/12/2007;2007;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;4519.4530;1529.1960;394.5660;A;1510;151040;15;3312
64030;31/12/2008;2008;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;5253.5770;1623.8860;463.3860;A;1510;151040;15;3312
64030;31/12/2009;2009;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;5129.8720;1988.2680;-8.1840;A;1510;151040;15;3312
64030;31/12/2010;2010;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;5589.9340;2092.8700;140.7090;A;1510;151040;15;3312
64030;31/12/2011;2011;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;5979.2260;2315.9410;278.1200;A;1510;151040;15;3312
64030;31/12/2012;2012;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;5815.4160;2405.4650;163.5510;A;1510;151040;15;3312
64030;31/12/2013;2013;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;5933.0060;2547.3230;189.3140;A;1510;151040;15;3312
64030;31/12/2014;2014;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;7311.0270;2913.0150;157.0240;A;1510;151040;15;3312
64030;31/12/2015;2015;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;6202.0820;2679.7270;-130.3110;A;1510;151040;15;3312
64030;31/12/2016;2016;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;6423.7320;2927.0200;382.1150;A;1510;151040;15;3312
64030;31/12/2017;2017;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;6855.7320;3351.5740;812.7410;A;1510;151040;15;3312
64030;31/12/2018;2018;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;7703.5630;3935.0710;1258.3790;A;1510;151040;15;3312
64030;31/12/2019;2019;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;8275.7650;4075.8340;671.1030;A;1510;151040;15;3312
64030;31/12/2020;2020;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;9265.5620;4345.1640;550.8220;A;1510;151040;15;3312
64030;31/12/2021;2021;INDL;C;D;STD;STLD;STEEL DYNAMICS INC;USD;12531.2340;6304.6410;3214.0660;A;1510;151040;15;3312
64061;31/12/1995;1995;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;15.4260;2.0470;2.0270;A;2020;202020;20;8700
64061;31/12/1996;1996;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;56.7820;33.7620;4.0040;A;2020;202020;20;8700
64061;31/12/1997;1997;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;73.5360;40.5050;5.5980;A;2020;202020;20;8700
64061;31/12/1998;1998;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;100.5180;53.5330;7.5470;A;2020;202020;20;8700
64061;31/12/1999;1999;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;159.3930;78.8050;10.9810;A;2020;202020;20;8700
64061;31/12/2000;2000;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;303.8030;176.9280;21.6140;A;2020;202020;20;8700
64061;31/12/2001;2001;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;305.1520;220.3980;18.1170;A;2020;202020;20;8700
64061;31/12/2002;2002;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;278.2730;213.8680;0.5890;A;2020;202020;20;8700
64061;31/12/2003;2003;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;310.9750;208.3220;2.1910;A;2020;202020;20;8700
64061;31/12/2004;2004;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;302.8720;199.8460;4.1320;A;2020;202020;20;8700
64061;31/12/2005;2005;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;311.7020;198.7540;11.3480;A;2020;202020;20;8700
64061;31/12/2006;2006;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;384.1430;244.9050;16.0570;A;2020;202020;20;8700
64061;31/12/2007;2007;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;426.3570;275.0160;18.9430;A;2020;202020;20;8700
64061;31/12/2008;2008;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;454.9510;303.4970;29.2150;A;2020;202020;20;8700
64061;31/12/2009;2009;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;470.1960;311.9450;18.8660;A;2020;202020;20;8700
64061;31/12/2010;2010;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;450.4770;271.9070;20.5070;A;2020;202020;20;8700
64061;31/12/2011;2011;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;487.5780;290.7350;23.0100;A;2020;202020;20;8700
64061;31/12/2012;2012;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;487.8320;297.0700;25.5740;A;2020;202020;20;8700
64061;31/12/2013;2013;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;402.2020;204.6620;13.0240;A;2020;202020;20;8700
64061;31/12/2014;2014;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;332.7070;141.6020;10.8650;A;2020;202020;20;8700
64061;31/12/2015;2015;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;318.9910;127.3020;11.9960;A;2020;202020;20;8700
64061;31/12/2016;2016;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;335.7850;150.0360;17.6510;A;2020;202020;20;8700
64061;31/12/2017;2017;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;345.2000;141.1890;15.1400;A;2020;202020;20;8700
64061;31/12/2018;2018;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;353.5240;151.6000;15.3800;A;2020;202020;20;8700
64061;31/12/2019;2019;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;639.1600;158.0880;-9.5700;A;2020;202020;20;8700
64061;31/12/2020;2020;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;644.2180;185.7660;9.9900;A;2020;202020;20;8700
64061;31/12/2021;2021;INDL;C;D;STD;FORR;FORRESTER RESEARCH INC;USD;680.1290;203.9070;24.8440;A;2020;202020;20;8700
64088;31/03/1996;1995;INDL;C;D;STD;VSAT;VIASAT INC;USD;13.2620;5.1850;1.6330;A;4520;452010;45;3663
64088;31/03/1997;1996;INDL;C;D;STD;VSAT;VIASAT INC;USD;35.6740;23.6190;3.1720;A;4520;452010;45;3663
64088;31/03/1998;1997;INDL;C;D;STD;VSAT;VIASAT INC;USD;42.7930;29.6100;5.2870;A;4520;452010;45;3663
64088;31/03/1999;1998;INDL;C;D;STD;VSAT;VIASAT INC;USD;50.0160;36.8470;6.2960;A;4520;452010;45;3663
64088;31/03/2000;1999;INDL;C;D;STD;VSAT;VIASAT INC;USD;61.9300;45.9970;7.9060;A;4520;452010;45;3663
64088;31/03/2001;2000;INDL;C;D;STD;VSAT;VIASAT INC;USD;169.3780;132.8070;10.2650;A;4520;452010;45;3663
64088;31/03/2002;2001;INDL;C;D;STD;VSAT;VIASAT INC;USD;238.6670;191.9390;2.1570;A;4520;452010;45;3663
64088;31/03/2003;2002;INDL;C;D;STD;VSAT;VIASAT INC;USD;237.1550;183.8870;-9.6320;A;4520;452010;45;3663
64088;31/03/2004;2003;INDL;C;D;STD;VSAT;VIASAT INC;USD;272.6820;202.4750;13.1680;A;4520;452010;45;3663
64088;31/03/2005;2004;INDL;C;D;STD;VSAT;VIASAT INC;USD;301.8250;226.2830;19.2670;A;4520;452010;45;3663
64088;31/03/2006;2005;INDL;C;D;STD;VSAT;VIASAT INC;USD;365.0690;263.2980;23.5150;A;4520;452010;45;3663
64088;31/03/2007;2006;INDL;C;D;STD;VSAT;VIASAT INC;USD;483.9390;348.7950;30.1660;A;4520;452010;45;3663
64088;31/03/2008;2007;INDL;C;D;STD;VSAT;VIASAT INC;USD;551.0940;404.1400;33.5130;A;4520;452010;45;3663
64088;31/03/2009;2008;INDL;C;D;STD;VSAT;VIASAT INC;USD;622.9420;458.7480;38.3310;A;4520;452010;45;3663
64088;31/03/2010;2009;INDL;C;D;STD;VSAT;VIASAT INC;USD;1293.5520;753.0050;31.1360;A;4520;452010;45;3663
64088;31/03/2011;2010;INDL;C;D;STD;VSAT;VIASAT INC;USD;1405.7480;840.1250;36.1150;A;4520;452010;45;3663
64088;31/03/2012;2011;INDL;C;D;STD;VSAT;VIASAT INC;USD;1727.1530;887.9750;7.4960;A;4520;452010;45;3663
64088;31/03/2013;2012;INDL;C;D;STD;VSAT;VIASAT INC;USD;1794.0720;903.0010;-41.1720;A;4520;452010;45;3663
64088;31/03/2014;2013;INDL;C;D;STD;VSAT;VIASAT INC;USD;1960.1150;941.0120;-9.4460;A;4520;452010;45;3663
64088;31/03/2015;2014;INDL;C;D;STD;VSAT;VIASAT INC;USD;2158.3780;1038.5820;40.3630;A;4520;452010;45;3663
64088;31/03/2016;2015;INDL;C;D;STD;VSAT;VIASAT INC;USD;2405.8460;1129.1030;21.7410;A;4520;452010;45;3663
64088;31/03/2017;2016;INDL;C;D;STD;VSAT;VIASAT INC;USD;2954.6530;1734.6180;23.7670;A;4520;452010;45;3663
64088;31/03/2018;2017;INDL;C;D;STD;VSAT;VIASAT INC;USD;3414.1090;1837.1660;-67.3050;A;4520;452010;45;3663
64088;31/03/2019;2018;INDL;C;D;STD;VSAT;VIASAT INC;USD;3915.2870;1907.7480;-67.6230;A;4520;452010;45;3663
64088;31/03/2020;2019;INDL;C;D;STD;VSAT;VIASAT INC;USD;4883.8680;2027.7870;-0.2120;A;4520;452010;45;3663
64088;31/03/2021;2020;INDL;C;D;STD;VSAT;VIASAT INC;USD;5349.4670;2351.4690;3.6910;A;4520;452010;45;3663
64302;31/12/1995;1995;INDL;C;D;STD;NSP;INSPERITY INC;USD;39.4740;10.6890;1.1160;A;2020;202020;20;7363
64302;31/12/1996;1996;INDL;C;D;STD;NSP;INSPERITY INC;USD;48.3760;13.2920;2.6030;A;2020;202020;20;7363
64302;31/12/1997;1997;INDL;C;D;STD;NSP;INSPERITY INC;USD;109.4550;63.7630;7.4390;A;2020;202020;20;7363
64302;31/12/1998;1998;INDL;C;D;STD;NSP;INSPERITY INC;USD;142.7990;86.8570;9.1230;A;2020;202020;20;7363
64302;31/12/1999;1999;INDL;C;D;STD;NSP;INSPERITY INC;USD;147.6980;80.4680;9.3580;A;2020;202020;20;7363
64302;31/12/2000;2000;INDL;C;D;STD;NSP;INSPERITY INC;USD;242.8170;105.5100;16.9000;A;2020;202020;20;7363
64302;31/12/2001;2001;INDL;C;D;STD;NSP;INSPERITY INC;USD;274.0030;122.9350;10.3570;A;2020;202020;20;7363
64302;31/12/2002;2002;INDL;C;D;STD;NSP;INSPERITY INC;USD;315.1640;116.3490;-4.0810;A;2020;202020;20;7363
64302;31/12/2003;2003;INDL;C;D;STD;NSP;INSPERITY INC;USD;348.0710;122.6340;14.9850;A;2020;202020;20;7363
64302;31/12/2004;2004;INDL;C;D;STD;NSP;INSPERITY INC;USD;354.6380;126.5290;19.2100;A;2020;202020;20;7363
64302;31/12/2005;2005;INDL;C;D;STD;NSP;INSPERITY INC;USD;495.4390;182.4290;29.9830;A;2020;202020;20;7363
64302;31/12/2006;2006;INDL;C;D;STD;NSP;INSPERITY INC;USD;561.5150;228.4450;46.5060;A;2020;202020;20;7363
64302;31/12/2007;2007;INDL;C;D;STD;NSP;INSPERITY INC;USD;560.6510;198.6750;47.4920;A;2020;202020;20;7363
64302;31/12/2008;2008;INDL;C;D;STD;NSP;INSPERITY INC;USD;616.8400;208.4790;45.7800;A;2020;202020;20;7363
64302;31/12/2009;2009;INDL;C;D;STD;NSP;INSPERITY INC;USD;576.4700;223.1600;16.5740;A;2020;202020;20;7363
64302;31/12/2010;2010;INDL;C;D;STD;NSP;INSPERITY INC;USD;659.8450;240.3950;22.4400;A;2020;202020;20;7363
64302;31/12/2011;2011;INDL;C;D;STD;NSP;INSPERITY INC;USD;712.2590;245.2070;30.4700;A;2020;202020;20;7363
64302;31/12/2012;2012;INDL;C;D;STD;NSP;INSPERITY INC;USD;750.2000;240.9050;40.4020;A;2020;202020;20;7363
64302;31/12/2013;2013;INDL;C;D;STD;NSP;INSPERITY INC;USD;766.5600;253.2720;32.0320;A;2020;202020;20;7363
64302;31/12/2014;2014;INDL;C;D;STD;NSP;INSPERITY INC;USD;796.6700;204.0960;28.0040;A;2020;202020;20;7363
64302;31/12/2015;2015;INDL;C;D;STD;NSP;INSPERITY INC;USD;784.9120;172.4550;39.3900;A;2020;202020;20;7363
64302;31/12/2016;2016;INDL;C;D;STD;NSP;INSPERITY INC;USD;907.1740;60.5250;65.9910;A;2020;202020;20;7363
64302;31/12/2017;2017;INDL;C;D;STD;NSP;INSPERITY INC;USD;1063.6950;66.3210;84.4020;A;2020;202020;20;7363
64302;31/12/2018;2018;INDL;C;D;STD;NSP;INSPERITY INC;USD;1191.8160;77.6760;135.4130;A;2020;202020;20;7363
64302;31/12/2019;2019;INDL;C;D;STD;NSP;INSPERITY INC;USD;1394.9960;4.0790;151.0990;A;2020;202020;20;7363
64302;31/12/2020;2020;INDL;C;D;STD;NSP;INSPERITY INC;USD;1584.2760;44.1320;138.2370;A;2020;202020;20;7363
64302;31/12/2021;2021;INDL;C;D;STD;NSP;INSPERITY INC;USD;1753.0850;-1.7740;124.0800;A;2020;202020;20;7363
64536;31/12/1996;1996;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;11.9340;4.9550;-7.5760;A;4510;451020;45;6099
64536;31/12/1997;1997;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;70.0330;49.2190;-7.9650;A;4510;451020;45;6099
64536;31/12/1998;1998;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;133.4380;24.1700;-31.2640;A;4510;451020;45;6099
64536;31/12/1999;1999;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;96.8440;-9.4930;-33.6750;A;4510;451020;45;6099
64536;31/12/2000;2000;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;60.8900;-44.8010;-49.5510;A;4510;451020;45;6099
64536;31/12/2001;2001;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;61.3910;-7.6870;-7.8260;A;4510;451020;45;6099
64536;31/12/2002;2002;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;66.5590;6.1710;-9.6330;A;4510;451020;45;6099
64536;31/12/2003;2003;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;303.7730;81.8690;11.9850;A;4510;451020;45;6099
64536;31/12/2004;2004;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;618.4750;141.9140;18.4270;A;4510;451020;45;6099
64536;31/12/2005;2005;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;894.3520;206.3530;28.0100;A;4510;451020;45;6099
64536;31/12/2006;2006;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1108.1390;288.3150;46.3070;A;4510;451020;45;6099
64536;31/12/2006;2006;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1108.1390;288.3150;46.3070;A;4510;451020;45;6099
64536;31/12/2007;2007;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1886.1560;723.9020;53.1600;A;4510;451020;45;6099
64536;31/12/2007;2007;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1886.1560;723.9020;53.1600;A;4510;451020;45;6099
64536;31/12/2008;2008;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1440.1240;459.0050;-194.0260;A;4510;451020;45;6099
64536;31/12/2008;2008;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1440.1240;459.0050;-194.0260;A;4510;451020;45;6099
64536;31/12/2009;2009;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1412.6790;558.9690;29.8420;A;4510;451020;45;6099
64536;31/12/2009;2009;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1412.6790;558.9690;29.8420;A;4510;451020;45;6099
64536;31/12/2010;2010;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1409.3720;512.6110;-38.3720;A;4510;451020;45;6099
64536;31/12/2010;2010;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1409.3720;512.6110;-38.3720;A;4510;451020;45;6099
64536;31/12/2011;2011;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1506.3290;520.4350;36.9610;A;4510;451020;45;6099
64536;31/12/2011;2011;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1506.3290;520.4350;36.9610;A;4510;451020;45;6099
64536;31/12/2012;2012;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1551.5360;522.3760;20.5350;A;4510;451020;45;6099
64536;31/12/2012;2012;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1551.5360;522.3760;20.5350;A;4510;451020;45;6099
64536;31/12/2013;2013;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1598.1150;636.1220;87.9860;A;4510;451020;45;6099
64536;31/12/2013;2013;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;1598.1150;636.1220;87.9860;A;4510;451020;45;6099
64536;31/12/2014;2014;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;2051.5590;730.7530;101.6480;A;4510;451020;45;6099
64536;31/12/2014;2014;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;2051.5590;730.7530;101.6480;A;4510;451020;45;6099
64536;31/12/2015;2015;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;2192.7140;824.5620;98.8080;A;4510;451020;45;6099
64536;31/12/2015;2015;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;2192.7140;824.5620;98.8080;A;4510;451020;45;6099
64536;31/12/2016;2016;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;2712.8720;899.5490;174.4150;A;4510;451020;45;6099
64536;31/12/2016;2016;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;2712.8720;899.5490;174.4150;A;4510;451020;45;6099
64536;31/12/2017;2017;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;3140.0290;1198.5180;156.8450;A;4510;451020;45;6099
64536;31/12/2017;2017;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;3140.0290;1198.5180;156.8450;A;4510;451020;45;6099
64536;31/12/2018;2018;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;3321.1550;1232.6730;232.8510;A;4510;451020;45;6099
64536;31/12/2018;2018;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;3321.1550;1232.6730;232.8510;A;4510;451020;45;6099
64536;31/12/2019;2019;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;4657.6660;1579.2740;346.7490;A;4510;451020;45;6099
64536;31/12/2019;2019;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;4657.6660;1579.2740;346.7490;A;4510;451020;45;6099
64536;31/12/2020;2020;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;4926.7110;1445.6220;-3.3990;A;4510;451020;45;6099
64536;31/12/2020;2020;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;4926.7110;1445.6220;-3.3990;A;4510;451020;45;6099
64536;31/12/2021;2021;FS;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;4744.2760;1255.4810;70.7270;A;4510;451020;45;6099
64536;31/12/2021;2021;INDL;C;D;STD;EEFT;EURONET WORLDWIDE INC;USD;4744.2760;1255.4810;70.7270;A;4510;451020;45;6099
64768;31/12/1995;1995;INDL;C;D;STD;AMZN;AMAZON.COM INC;USD;1.0840;0.9770;-0.3030;A;2550;255020;25;5961
